0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1000,2.5358114233907525,1.681858407079646,1.5471033583848692,1.4934428016129617,1.4684599589322382,1.4438398123106,1.4287830322416488,1.4150253807106599,1.4043425912699223,1.3981601003581623,1.3967095322470189
2000,2.7929557353641123,1.6651424454051658,1.5500402431239766,1.4938394998909645,1.466834621519672,1.4448344054242004,1.4287966989770646,1.4134462906111098,1.3990939730844707,1.3979067110697652,1.396724331903931
3000,2.8756042539477926,1.6668022557086069,1.5497237824682835,1.4939377965208223,1.4672568230170107,1.4442645279546755,1.429025905165884,1.4154386969937636,1.399797745267874,1.396704315661672,1.39672926487266
4000,2.9113060428849904,1.6660839888458818,1.5482475930000903,1.495169411422547,1.467253976840851,1.4442455034505244,1.4290317595942335,1.4156833796171528,1.4012505973243272,1.397155168756553,1.3967317313101064
5000,2.947275578204626,1.666233722982649,1.5469464143901992,1.4951338420652722,1.4670455946201362,1.4442352961633849,1.4287072623545112,1.4157775086910667,1.4015620982345107,1.39777504109071,1.396733211157561
6000,2.909061117483205,1.664628166460041,1.5466936334857544,1.4947433799915166,1.4670917167732715,1.4447958669811356,1.4286679605413668,1.41519943233232,1.4011736535635895,1.397839622145994,1.3967341977162755
7000,2.9286217091369844,1.6643005004639801,1.5466728555956248,1.494743567102625,1.4669531289745668,1.4447684303194883,1.42822414444645,1.4150904862239524,1.4020226638640518,1.3980848484848485,1.3967349023980073
8000,2.9120078983092683,1.6649801153517814,1.5473007453282464,1.4950949090223222,1.4666408705835623,1.4447234030412828,1.4281302093453738,1.415164189365361,1.4027520431564993,1.397646566855728,1.396735430907631
9000,2.915202108963093,1.6657268015794668,1.5472636662397976,1.495578188693576,1.466283653187636,1.4447544002656765,1.428041295009227,1.4149979731764881,1.403000823106232,1.3961534602494372,1.3967358419696785
10000,2.918539047807582,1.6653987116836961,1.5470893739932234,1.4956303734044545,1.4661846104535612,1.4445852589658756,1.4280845733380725,1.4149138040809375,1.402694484503823,1.3949049102435123,1.396736170818691
11000,2.9351468203927222,1.6630486364232995,1.546425018557888,1.495464912570654,1.466131791884481,1.4444392844262417,1.4282026150812606,1.4151838789357734,1.4029360253701881,1.3938619757202975,1.3967364398765605
12000,2.9213353164766156,1.6622302025100886,1.547210161363489,1.4956154172474396,1.466060920832596,1.4441662802156396,1.428139296517587,1.415234458158722,1.4031649031906963,1.3929978520429833,1.3967366640911671
13000,2.9216973212241473,1.6630896337243577,1.5474488422473947,1.4953561713762262,1.465881899246737,1.4442379337560531,1.4281448640937602,1.4152228756590959,1.4035193476208716,1.3923255977663684,1.3967368538110172
14000,2.925411230856495,1.6625529095806506,1.5473260499100319,1.4952249977923568,1.4659934564040749,1.4443642207497291,1.42824908428714,1.415187203374934,1.403731714961116,1.3917325570069587,1.3967370164278843
15000,2.930344964576574,1.6630096713517677,1.5472011139255506,1.4952148702633519,1.4661378739134285,1.4442850290063636,1.4282145545386118,1.4151159683945567,1.4037096211694844,1.3912124381974942,1.3967371573623923
16000,2.9328117237953304,1.6633586037405756,1.546862875464584,1.49509802807555,1.4661722239392354,1.4443010311491413,1.428335070978299,1.415084666315111,1.4037349736696432,1.3907412577135037,1.3967372806800031
17000,2.924637511693171,1.663085880069786,1.546933867473541,1.4953291817325287,1.4662429969195712,1.4441899035572072,1.4282293465293379,1.4151690727126174,1.4037861150704314,1.3902845612509003,1.396737389489595
18000,2.9246575342465753,1.6631665344988784,1.5470119232971071,1.4954725011893206,1.466265208775353,1.444237796998674,1.4281633547706756,1.4152461490318489,1.4034548217506835,1.389940603073583,1.3967374862091808
19000,2.939646147403685,1.6634120388099756,1.5470009253560721,1.4954787025359455,1.4662646658909262,1.4442103444606782,1.4281503150422696,1.4153408282573603,1.4036416273755057,1.3899866188411183,1.396737572747717
20000,2.9426453763119933,1.6631072922278813,1.5473182790323028,1.4953802435871564,1.466243991709964,1.444104962022895,1.4281554611631178,1.4152298766389835,1.4035143751494452,1.3904390389948131,1.3967376506323665
21000,2.946118851293716,1.6631233717285796,1.5473554312560263,1.4952443864193599,1.4663090358317918,1.4440686194842152,1.428146325499085,1.415250286921762,1.40366122211777,1.3908805194805194,1.3967377210994036
22000,2.943449149475208,1.6631151866168112,1.5474217927384473,1.4951580593230704,1.4662117651746944,1.444000893250622,1.4281768104192416,1.415301930008345,1.403570229268694,1.3912565337429565,1.3967377851603242
23000,2.940784347675526,1.663474821047344,1.547519705531074,1.4952523315431425,1.466145222250148,1.4439376840688527,1.42814483797999,1.4153773359954402,1.4036786357790925,1.3915884168795563,1.3967378436507114
24000,2.9441148404762894,1.6633115703378318,1.5474544886409667,1.4952872925833,1.4661192336318016,1.4438782303565427,1.4282268477887443,1.41539080022005,1.4036066545843946,1.3915643604760395,1.3967378972668845
25000,2.9563000438194638,1.6630783997440444,1.547678647019022,1.4954147455383766,1.4661040909384797,1.4437968251097368,1.428235849403082,1.4154698549701097,1.4036712001345293,1.3915930002678778,1.3967379465937506
26000,2.953568555338467,1.6629956417706375,1.5477996673300836,1.4954270925623037,1.4661481026436438,1.443774816662918,1.4283033519961315,1.4154870265376587,1.4035336968599972,1.3913114725438662,1.396737992126231
27000,2.9623288934804264,1.66327357710364,1.547852082900403,1.495424062877302,1.466199508286379,1.4438047213816407,1.4283765779664321,1.4155610460834946,1.403252070210411,1.3914210992850093,1.396738034285926
28000,2.9638459896092804,1.6631315626072483,1.547694227608161,1.495416084708443,1.4660430046926307,1.443862936475495,1.4284166528139968,1.4154637437891457,1.4034230482267054,1.3911537650686512,1.3967380734342059
29000,2.9595931830676196,1.6631697903598073,1.5477427171679925,1.4954101752296167,1.4659754886725094,1.4438435088839765,1.4284523075466617,1.4154798067691154,1.403475552857425,1.390907557718041,1.396738109882597
