0,0,0,0,0,0,0,0,0,0,0,0
1000,6.1239109390125845,2.7534322409211693,2.280655009714127,2.0686822336528143,1.952736663797173,1.877196880485258,1.8271449471286505,1.7845804628718371,1.7575593427503924,1.7378091698257658,1.721206058873964
2000,6.248648648648649,2.760190782541179,2.277353618923346,2.0716956682710106,1.9532855635171915,1.8771998044618257,1.8261553989610437,1.7847601965094961,1.7584485033682895,1.7373844007358843,1.7212953498851484
3000,6.274135090609555,2.7617092119866813,2.2782487967419476,2.070467561963069,1.9529858346449402,1.8783405427826498,1.826551272870935,1.7857471653589134,1.7589031075225008,1.7380369335369192,1.7211759318618922
4000,6.249194946742631,2.7618849388060944,2.2783015593107376,2.070738865178629,1.953392125546837,1.8781491830873245,1.8264466636110688,1.7865960849361708,1.7589230218999898,1.7382679391574893,1.7209812842746146
5000,6.283273738577672,2.7641454965357966,2.2774445110977806,2.0720348397991377,1.9533967746057141,1.8784398776932376,1.826362962962963,1.7871947986806223,1.7589500994455494,1.7382051187081002,1.7207504621153342
6000,6.304455855557396,2.765462486582522,2.2785451111810557,2.0705018208752546,1.9529739639272619,1.8782971977985348,1.8264253902018217,1.7870672641943692,1.7591373008358933,1.7383494106801871,1.7207530789124716
7000,6.3099772598067085,2.7670315722671743,2.279632436378641,2.0712694759675156,1.9531156375122518,1.8785403637979747,1.826208421849082,1.7871297343996952,1.7591277518180104,1.738170742031521,1.7207264346739428
8000,6.3395545601592636,2.7660410361773606,2.2798111307849878,2.0714791617481634,1.9531057949376758,1.878789898973064,1.8261333543213762,1.7868092316727644,1.7593829753988786,1.7380185530131285,1.7208059628503216
9000,6.355838406198118,2.7651820863105154,2.2805031601817105,2.0709779893753164,1.9530446591154593,1.8785650618384373,1.8261047597883076,1.7868691126439376,1.7594878300215435,1.7379277516989353,1.720762126177696
10000,6.359740906826109,2.7630620223920386,2.279630936047061,2.0713418021554757,1.9528789558038826,1.8786646489292436,1.8259190808820807,1.7868342439182348,1.7594757734092228,1.7379114597608343,1.7207158893725418
11000,6.3504893077201885,2.763291561057872,2.279720632868563,2.071589700079458,1.952915449318327,1.8788443823130132,1.8261157230713803,1.7868885813688042,1.7592595398449988,1.738043556337712,1.7207147445535493
12000,6.345214356929213,2.76360489118864,2.279276359949819,2.0719658040522817,1.9526211380834106,1.8787349052882647,1.8261314411551834,1.78689417989418,1.759099942244635,1.7381412412987072,1.7206401245449758
