0,0,0,1.0,1.0,0,0
1,1.765625,1.8333333333333333,1.5578231292517006,1.7010309278350515,1.5483870967741935,1.6630434782608696
2,1.7291666666666667,1.8875,1.510989010989011,1.8170731707317074,1.5483870967741935,1.7696629213483146
3,1.7142857142857142,1.9426229508196722,1.5068027210884354,1.8734177215189873,1.5254237288135593,1.836734693877551
4,1.7,1.935897435897436,1.482248520710059,1.887459807073955,1.5254237288135593,1.9426934097421202
5,1.6893203883495145,1.9516129032258065,1.4779582366589328,1.9036458333333333,1.5172413793103448,1.9794050343249427
6,1.6903765690376569,1.9691629955947136,1.5041322314049588,1.91991341991342,1.5172413793103448,1.978640776699029
7,1.6945454545454546,1.9813432835820894,1.5008726003490402,1.9146110056925996,1.5130434782608695,1.9712351945854485
8,1.6910828025477707,1.976510067114094,1.489922480620155,1.9165302782324058,1.5130434782608695,1.9838709677419355
9,1.6956521739130435,1.9558823529411764,1.4881780250347705,1.917037037037037,1.5104895104895104,2.0079260237780714
10,1.6979166666666667,1.947089947089947,1.4800514800514801,1.9313593539703904,1.5104895104895104,2.0083333333333333
11,1.6992840095465394,1.9411764705882353,1.488,1.9455864570737607,1.5087719298245614,2.017222820236814
12,1.6965065502183405,1.9397321428571428,1.4774193548387098,1.942889137737962,1.5087719298245614,2.016683022571148
13,1.693711967545639,1.940329218106996,1.475296442687747,1.9434156378600822,1.5075376884422111,2.0209471766848814
14,1.6944971537001898,1.9305019305019304,1.4730483271375465,1.9435406698564592,1.5075376884422111,2.0388513513513513
15,1.697508896797153,1.9349005424954793,1.4733676975945018,1.9456812110418522,1.5066079295154184,2.0362204724409447
16,1.6948590381426203,1.927364864864865,1.4674361088211048,1.945240101095198,1.5066079295154184,2.041267501842299
17,1.6933962264150944,1.9248,1.4711316397228638,1.9482484076433122,1.5058823529411764,2.045170257123002
18,1.696562032884903,1.930197268588771,1.4703730797366497,1.9488721804511278,1.5058823529411764,2.036769533814839
19,1.695774647887324,1.9237410071942447,1.4727773949000689,1.9507845934379457,1.5053003533568905,2.039018250471995
20,1.697705802968961,1.936986301369863,1.469038208168643,1.955314827352742,1.5053003533568905,2.0420367081113087
21,1.6978233034571062,1.9410994764397906,1.4672079950031232,1.9568576947842884,1.504823151125402,2.03945885005637
22,1.696450428396573,1.9490683229813666,1.4627046694966646,1.9558553034947885,1.504823151125402,2.0394594594594593
23,1.6951934349355218,1.9466824644549763,1.473623853211009,1.9522405660377358,1.5044247787610618,2.0460662525879916
24,1.6893854748603352,1.9430523917995444,1.4712070874861574,1.9549041713641488,1.5044247787610618,2.0542673902318698
25,1.690217391304348,1.9442013129102844,1.4729586426299046,1.9575625680087052,1.5040871934604905,2.055661274976213
26,1.6895119418483904,1.9400630914826498,1.470558115719406,1.9563182527301093,1.5040871934604905,2.0542279411764706
27,1.686,1.9438775510204083,1.4674234945705824,1.960764587525151,1.5037974683544304,2.0636998254799304
